,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
26120,RO10076260RO10076260_13,TO3,TO3,Ghana,RO10076260,RO10076260_1,RO10076260,3,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,241600.0,212608.0,241600.0,0.0,212608.0,7539.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2019-10-29,2019,2019-10,2020,2020-Q1,2019-10-09,2019,2019-10,2020,2020-Q1,2019-05-20,2019,2019-05,2019,2019-Q3,2019-08-31,2019,2019-08,2019,2019-Q4,2019-09-18,2019,2019-09,2019,2019 Q4,2019-10-09,2019,2019-10,2020,2020-Q1,2019-05-21,2019-05-21,,2019-08-06,2019-08-06,2019-08-06,2019-08-07,2019,2019-08,2019,2019-Q4,2019-08-12,,2019-08-09,,2019-08-26,2019-08-29,2019-08-29,2019-10-09,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,1.0,2.0,17.0,44.0,,AD012,"Country requested to expedite delivery to avoid stockout.
RDD is 8/31/2019, original ADD was 10/29/2019",AGREED_DELIVERY_DATE,-20.0
26215,RO10082122RO10082122_615,TO3,TO3,Congo DRC,RO10082122,RO10082122_6,RO10082122,15,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,56448.0,12983.04,56448.0,0.0,12983.04,6674.87,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-05-19,2020,2020-05,2020,2020-Q3,2020-02-20,2020,2020-02,2020,2020-Q2,2019-09-09,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-01-28,2020,2020-01,2020,2020 Q2,2020-02-20,2020,2020-02,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-21,2019,2019-10,2020,2020-Q1,2019-10-28,,2019-10-24,,2020-01-16,2020-01-19,2020-01-19,2020-02-20,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,13.0,3.0,84.0,35.0,,AD012,"RDD is 21/31, ADD was 5/19; the waiver was received earlier than expected to PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-89.0
26240,RO10082138RO10082138_1313,TO3,TO3,Congo DRC,RO10082138,RO10082138_13,RO10082138,13,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,8640.0,2592.0,8640.0,0.0,2592.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-5.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-01,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-27,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-03-27,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,45.0,,AD012,"""RDD is 3/31/2020, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.",AGREED_DELIVERY_DATE,-27.0
26246,RO10102384RO10102384_12,TO3,TO3,Senegal,RO10102384,RO10102384_1,RO10102384,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,646400.0,568832.0,646400.0,0.0,568832.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-02-08,2021,2021-02,2021,2021-Q2,2021-02-08,2021,2021-02,2021,2021-Q2,2020-06-09,2020,2020-06,2020,2020-Q3,2020-12-31,2020,2020-12,2021,2021-Q1,2021-01-30,2021,2021-01,2021,2021 Q2,2021-02-08,2021,2021-02,2021,2021-Q2,,,2020-09-23,2020-11-04,2020-11-09,2020-11-09,2020-12-14,2020,2020-12,2021,2021-Q1,2020-12-17,,2020-12-21,,2021-01-15,2021-01-22,2021-01-22,2021-02-08,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,35.0,7.0,25.0,24.0,,,,,
26503,RO10090207RO10090207_515,TO3,TO3,Congo DRC,RO10090207,RO10090207_5,RO10090207,15,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,18000.0,15840.0,18000.0,0.0,15840.0,2099.63,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-18,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-18,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-18,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,80.0,,AD012,"""RDD is 4/1/2020, original ADD was 10/12/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-24.0
26620,RO10065419RO10065419_116,TO3,TO3,Liberia,RO10065419,RO10065419_1,RO10065419,16,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,FCA,8.5,8.5,9800.0,83300.0,9800.0,0.0,83300.0,5205.36,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-10.0,1.0,2,Delivered - On Time,2019-11-30,2019,2019-11,2020,2020-Q1,2019-11-30,2019,2019-11,2020,2020-Q1,2018-12-07,2018,2018-12,2019,2019-Q1,2019-11-30,2019,2019-11,2020,2020-Q1,2019-11-15,2019,2019-11,2020,2020 Q1,2019-11-20,2019,2019-11,2020,2020-Q1,,,,2019-01-10,2019-01-11,2019-01-14,2019-09-24,2019,2019-09,2019,2019-Q4,2019-09-27,,2019-09-26,,2019-11-12,2019-11-14,2019-11-14,2019-11-20,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,253.0,2.0,47.0,8.0,,,,,
26668,RO10081283RO10081283_23,TO3,TO3,Rwanda,RO10081283,RO10081283_2,RO10081283,3,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DDP,8.5,8.5,31300.0,266050.0,31300.0,0.0,266050.0,6924.16,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-11.0,1.0,2,Delivered - On Time,2020-02-04,2020,2020-02,2020,2020-Q2,2020-02-04,2020,2020-02,2020,2020-Q2,2019-09-04,2019,2019-09,2019,2019-Q4,2020-01-31,2020,2020-01,2020,2020-Q2,2020-01-21,2020,2020-01,2020,2020 Q2,2020-01-24,2020,2020-01,2020,2020-Q2,2019-09-05,2019-09-11,,2019-10-08,2019-10-15,2019-10-15,2019-10-16,2019,2019-10,2020,2020-Q1,2019-12-19,,2019-12-17,,2020-01-17,2020-01-21,2020-01-21,2020-01-24,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,0.0,1.0,62.0,31.0,7.0,,,,,
26686,RO10108370RO10108370_12,TO3,TO3,Nepal,RO10108370,RO10108370_1,RO10108370,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,Y,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,114400.0,100672.0,114400.0,0.0,100672.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-19,2020,2020-10,2021,2021-Q1,2021-01-01,2021,2021-01,2021,2021-Q2,2020-08-19,2020,2020-08,2020,2020-Q4,2020-09-09,2020,2020-09,2020,2020-Q4,2021-01-01,2021,2021-01,2021,2021 Q2,2021-01-01,2021,2021-01,2021,2021-Q2,,,,2020-08-25,2020-08-31,2020-08-31,2020-09-03,2020,2020-09,2020,2020-Q4,2020-09-08,,2020-10-01,,2020-12-22,2020-12-24,2020-12-24,2021-01-01,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,28.0,82.0,10.0,,AD070,Impacted by covid-19 logistics: waiver leadtime took longer than usual as the team who processes waivers at the embassy was under quarantine so unable to process any. ADD is aligned with actual delivery date,AGREED_DELIVERY_DATE,-28489.0
26898,RO10088249RO10088249_414,TO3,TO3,Congo DRC,RO10088249,RO10088249_4,RO10088249,14,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,13680.0,4104.0,13680.0,0.0,4104.0,1596.32,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,7.0,1.0,2,Delivered - On Time,2020-10-09,2020,2020-10,2021,2021-Q1,2020-10-09,2020,2020-10,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-07-01,2020,2020-07,2020,2020-Q4,2020-08-14,2020,2020-08,2020,2020 Q4,2020-10-16,2020,2020-10,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-24,,2020-07-02,2020-07-05,2020-07-05,2020-10-16,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,33.0,63.0,8.0,106.0,,,,,
27105,RO10082122RO10082122_314,TO3,TO3,Congo DRC,RO10082122,RO10082122_3,RO10082122,14,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,15120.0,3477.6,15120.0,0.0,3477.6,1779.97,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-05-19,2020,2020-05,2020,2020-Q3,2020-02-19,2020,2020-02,2020,2020-Q2,2019-09-09,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-01-28,2020,2020-01,2020,2020 Q2,2020-02-19,2020,2020-02,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-21,2019,2019-10,2020,2020-Q1,2019-10-28,,2019-10-24,,2020-01-16,2020-01-19,2020-01-19,2020-02-19,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,13.0,3.0,84.0,34.0,,AD012,"RDD is 21/31, ADD was 5/19; the waiver was received earlier than expected to PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-90.0
27126,RO10082167RO10082167_23,TO3,TO3,Haiti,RO10082167,RO10082167_2,RO10082167,3,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DDP,0.26,0.26,491040.0,127670.4,491040.0,0.0,127670.4,15020.32,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-12.0,1.0,2,Delivered - On Time,2020-03-26,2020,2020-03,2020,2020-Q2,2020-03-26,2020,2020-03,2020,2020-Q2,2019-09-11,2019,2019-09,2019,2019-Q4,2020-02-14,2020,2020-02,2020,2020-Q2,2020-02-28,2020,2020-02,2020,2020 Q2,2020-03-14,2020,2020-03,2020,2020-Q2,2019-09-12,2019-09-19,,2019-10-11,2019-11-13,2019-11-14,2019-12-02,2019,2019-12,2020,2020-Q1,2019-12-06,,2019-12-04,,2020-01-17,2020-01-20,2020-01-20,2020-03-14,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,55.0,1.0,18.0,2.0,44.0,57.0,,,,,
27176,RO10078216RO10078216_12,TO3,TO3,Bangladesh,RO10078216,RO10078216_1,RO10078216,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,450000.0,396000.0,450000.0,0.0,396000.0,15890.64,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-8.0,1.0,2,Delivered - On Time,2020-02-13,2020,2020-02,2020,2020-Q2,2020-02-13,2020,2020-02,2020,2020-Q2,2019-07-10,2019,2019-07,2019,2019-Q4,2019-07-31,2019,2019-07,2019,2019-Q4,2020-02-05,2020,2020-02,2020,2020 Q2,2020-02-05,2020,2020-02,2020,2020-Q2,,,,2019-11-04,2019-11-04,2019-11-14,2019-11-15,2019,2019-11,2020,2020-Q1,2019-11-22,,2019-11-20,,2019-12-16,2019-12-20,2019-12-20,2020-02-05,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,1.0,5.0,26.0,51.0,,,,,
27427,RO10082122RO10082122_717,TO3,TO3,Congo DRC,RO10082122,RO10082122_7,RO10082122,17,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,39312.0,9041.76,39312.0,0.0,9041.76,4449.91,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-05-19,2020,2020-05,2020,2020-Q3,2020-02-14,2020,2020-02,2020,2020-Q2,2019-09-09,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-01-28,2020,2020-01,2020,2020 Q2,2020-02-14,2020,2020-02,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-21,2019,2019-10,2020,2020-Q1,2019-10-28,,2019-10-24,,2020-01-16,2020-01-19,2020-01-19,2020-02-14,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,13.0,3.0,84.0,29.0,,AD012,"RDD is 21/31, ADD was 5/19; the waiver was received earlier than expected to PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-95.0
27454,RO10105146RO10105146_12,TO3,TO3,Ghana,RO10105146,RO10105146_1,RO10105146,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,500000.0,440000.0,500000.0,0.0,440000.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-1.0,1.0,2,Delivered - On Time,2020-11-12,2020,2020-11,2021,2021-Q1,2020-11-12,2020,2020-11,2021,2021-Q1,2020-06-24,2020,2020-06,2020,2020-Q3,2020-08-30,2020,2020-08,2020,2020-Q4,2020-10-16,2020,2020-10,2021,2021 Q1,2020-11-11,2020,2020-11,2021,2021-Q1,,2020-06-30,,2020-07-16,2020-07-17,2020-08-06,2020-08-20,2020,2020-08,2020,2020-Q4,2020-08-26,,2020-08-25,,2020-09-14,2020-09-29,2020-09-29,2020-11-11,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,20.0,14.0,5.0,20.0,58.0,,,,,
27506,RO10090207RO10090207_212,TO3,TO3,Congo DRC,RO10090207,RO10090207_2,RO10090207,12,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,18000.0,15840.0,18000.0,0.0,15840.0,2099.63,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-18,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-18,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-27,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-18,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,80.0,,AD012,"""RDD is 4/1/2020, original ADD was 10/12/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-24.0
27730,RO10090207RO10090207_1020,TO3,TO3,Congo DRC,RO10090207,RO10090207_10,RO10090207,20,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,44000.0,38720.0,44000.0,0.0,38720.0,6050.08,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-12,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-12,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-12,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,74.0,,AD012,"""RDD is 4/1/2020, original ADD was 10/12/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-30.0
